DATE,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWindDirection,HourlyWindSpeed,HourlyDryBulbTemperature,HourlyStationPressure
2019-12-14T06:50:00,,,,87,,FEW:02 6 CT:04 10 BKN:07 20,28.62,7,290,10,46,28.62
2019-12-14T06:51:00,0,,0.01,89,29.71,FEW:02 6 CT:04 10 BKN:07 20,28.62,7,290,9,46,28.62
2019-12-14T07:00:00,,,0.01,89,29.71,5,28.61,6.84,290,9,46,28.61
2019-12-14T07:50:00,,,,87,,FEW:02 9 BKN:07 12 OVC:08 16,28.64,10,290,15,46,28.64
2019-12-14T07:52:00,0,,,86,29.74,FEW:02 9 BKN:07 12 OVC:08 20,28.64,10,290,15,46,28.64
2019-12-14T08:52:00,0,,,83,29.75,FEW:02 9 BKN:07 14 OVC:08 19,28.66,10,300,11,46,28.66
2019-12-14T09:52:00,0,,-0.06,80,29.77,BKN:07 14 OVC:08 21,28.67,10,290,13,47,28.67
2019-12-14T10:45:00,,,,77,,FEW:02 14 BKN:07 21 OVC:08 26,28.69,10,310,15,47,28.69
2019-12-14T10:52:00,0,,,74,29.8,FEW:02 14 BKN:07 21 OVC:08 26,28.7,10,300,17,48,28.7
2019-12-14T11:52:00,0,,,74,29.8,BKN:07 21 OVC:08 26,28.7,10,280,14,48,28.7
2019-12-14T12:52:00,0,,-0.02,71,29.79,BKN:07 19 BKN:07 24,28.7,10,300,16,49,28.7
2019-12-14T13:00:00,,,-0.02,71,29.79,15,28.69,9.94,300,16,49,28.69
2019-12-14T13:20:00,,,,66,,CT:04 20 CT:04 25,28.69,10,300,11,50,28.69
2019-12-14T13:52:00,0,,,62,29.78,CT:04 25,28.69,10,280,11,54,28.69
2019-12-14T14:52:00,0,,,55,29.78,CT:04 25,28.69,10,250,10,55,28.69
2019-12-14T15:52:00,0,,-0.01,57,29.8,CT:04 33,28.71,10,260,14,55,28.71
2019-12-14T16:52:00,0,,,59,29.83,FEW:02 35,28.74,10,280,9,53,28.74
2019-12-14T17:52:00,0,,,66,29.86,CLR:00,28.76,10,270,8,50,28.76
2019-12-14T18:52:00,0,,-0.07,71,29.88,CLR:00,28.79,10,270,6,48,28.79
2019-12-14T19:00:00,,,-0.07,71,29.88,,28.78,9.94,270,6,48,28.78
2019-12-14T19:52:00,,,,71,29.91,,,10,280,7,47,
2019-12-14T20:52:00,,,,73,29.93,,,10,260,7,46,
2019-12-14T21:52:00,,,,73,29.93,,,10,260,3,46,
2019-12-14T22:52:00,0,,,74,29.95,BKN:07 180 BKN:07 250,28.85,10,250,6,47,28.85
2019-12-14T23:52:00,0,,,83,29.97,FEW:02 45 BKN:07 180 BKN:07 250,28.87,10,230,5,44,28.87
2019-12-14T23:59:00,,,,,,,,,,,,
2019-12-15T00:52:00,0,,-0.04,80,29.97,BKN:07 40 BKN:07 180 BKN:07 250,28.87,10,240,3,45,28.87
2019-12-15T01:00:00,,,-0.04,80,29.97,41,28.86,9.94,240,3,45,28.86
2019-12-15T01:52:00,0,,,80,29.97,FEW:02 29 CT:04 150 CT:04 180,28.87,10,250,5,45,28.87
2019-12-15T02:52:00,0,,,83,29.99,CT:04 26 BKN:07 130 BKN:07 180,28.89,10,270,3,44,28.89
2019-12-15T03:12:00,,,,85,,BKN:07 25 BKN:07 140 BKN:07 180,28.89,10,290,6,44,28.89
2019-12-15T03:52:00,0,,-0.04,83,30.01,BKN:07 23 BKN:07 33 BKN:07 150,28.9,10,280,5,45,28.9
2019-12-15T04:52:00,0,,,85,30.01,FEW:02 24 CT:04 28 BKN:07 150,28.91,10,0,0,44,28.91
2019-12-15T05:50:00,,,,81,,BKN:07 20 BKN:07 150,28.93,10,290,3,45,28.93
2019-12-15T05:52:00,0,,,85,30.04,BKN:07 20 BKN:07 150,28.93,10,300,3,44,28.93
2019-12-15T06:04:00,,,,85,,CT:04 19 BKN:07 150,28.94,10,290,5,44,28.94
2019-12-15T06:52:00,0,,-0.06,89,30.08,CT:04 19 BKN:07 150,28.97,10,260,3,43,28.97
2019-12-15T07:00:00,,,-0.06,89,30.08,15,28.96,9.94,260,3,43,28.96
2019-12-15T07:48:00,,,,81,,BKN:07 19 BKN:07 120,29,10,0,0,45,29
2019-12-15T07:52:00,0,,,85,30.11,BKN:07 19 BKN:07 120,29,10,0,0,44,29
2019-12-15T08:25:00,,,,85,,CT:04 19 CT:04 120,29.02,9,0,0,44,29.02
2019-12-15T08:52:00,0,,,83,30.14,FEW:02 19,29.03,10,0,0,46,29.03
2019-12-15T09:52:00,0,,-0.05,80,30.16,CT:04 20,29.05,10,220,5,48,29.05
2019-12-15T10:26:00,,,,77,,BKN:07 18,29.05,10,210,5,50,29.05
2019-12-15T10:52:00,,,,80,30.16,,,10,220,5,50,
2019-12-15T11:50:00,,,,77,,CT:04 15 CT:04 120,29.05,10,200,6,54,29.05
2019-12-15T11:52:00,0,,,74,30.15,CT:04 15 CT:04 120,29.05,10,VRB,5,53,29.05
2019-12-15T12:50:00,,,,77,,BKN:07 13,29.03,10,VRB,7,54,29.03
2019-12-15T12:52:00,0,,0.03,75,30.13,BKN:07 13,29.03,10,200,9,54,29.03
2019-12-15T13:00:00,,,0.03,75,30.13,15,29.02,9.94,200,9,54,29.02
2019-12-15T13:52:00,0,,,77,30.12,BKN:07 12 BKN:07 250,29.01,10,210,9,53,29.01
2019-12-15T14:50:00,,,,77,,CT:04 12 BKN:07 180 BKN:07 250,29,10,210,9,54,29
2019-12-15T14:52:00,0,,,72,30.1,CT:04 12 BKN:07 180 BKN:07 250,29,10,220,8,55,29
2019-12-15T15:52:00,0,,0.02,67,30.1,CT:04 20 CT:04 90,29,10,200,8,57,29
2019-12-15T16:32:00,,,,67,,BKN:07 25 BKN:07 90,29.01,10,170,6,56,29.01
2019-12-15T16:52:00,0,,,70,30.11,BKN:07 29 BKN:07 90,29.01,10,180,6,56,29.01
2019-12-15T16:59:00,,,,70,,BKN:07 30 BKN:07 90,29.01,10,160,5,56,29.01
2019-12-15T17:50:00,,,,77,,OVC:08 28,29.01,9,140,3,54,29.01
2019-12-15T17:52:00,0,,,75,30.11,OVC:08 28,29.01,9,0,0,54,29.01
2019-12-15T18:52:00,0,,-0.01,75,30.12,OVC:08 28,29.02,9,130,3,54,29.02
2019-12-15T19:00:00,,,-0.01,75,30.12,26,29.01,8.7,130,3,54,29.01
2019-12-15T19:29:00,,,,75,,BKN:07 30 BKN:07 100,29.02,9,150,7,54,29.02
2019-12-15T19:52:00,0,,,75,30.12,OVC:08 30,29.02,10,150,7,54,29.02
2019-12-15T20:23:00,,,,75,,OVC:08 28,29.02,10,140,7,54,29.02
2019-12-15T20:52:00,0,,,77,30.13,OVC:08 28,29.02,9,150,6,54,29.02
2019-12-15T21:52:00,0,,0,77,30.12,OVC:08 28,29.02,9,150,6,54,29.02
2019-12-15T22:52:00,0,,,77,30.12,BKN:07 26 OVC:08 32,29.02,9,160,9,54,29.02
2019-12-15T23:52:00,0,,,77,30.12,OVC:08 25,29.02,9,150,8,55,29.02
2019-12-15T23:59:00,,,,,,,,,,,,
2019-12-16T00:52:00,0,,0.01,77,30.11,OVC:08 28,29.01,9,170,7,55,29.01
2019-12-16T01:00:00,,,0.01,77,30.11,26,29,8.7,170,7,55,29
2019-12-16T01:52:00,0,,,77,30.11,BKN:07 27 BKN:07 33,29.01,10,180,8,55,29.01
2019-12-16T02:52:00,0,,,83,30.13,OVC:08 23,29.03,10,170,6,54,29.03
2019-12-16T03:52:00,0,,-0.02,83,30.13,BKN:07 16 OVC:08 25,29.04,10,170,7,54,29.04
2019-12-16T04:33:00,,,,83,,FEW:02 15 CT:04 26 OVC:08 49,29.02,10,150,9,54,29.02
2019-12-16T04:52:00,0,,,87,30.12,FEW:02 15 FEW:02 26 OVC:08 49,29.02,10,180,7,54,29.02
2019-12-16T05:43:00,,,,83,,FEW:02 12 BKN:07 26 OVC:08 50,29.04,10,170,6,55,29.04
2019-12-16T05:50:00,,,,82,,FEW:02 12 CT:04 26 OVC:08 55,29.04,10,170,5,55,29.04
2019-12-16T05:52:00,0,,,83,30.14,FEW:02 12 CT:04 26 OVC:08 55,29.04,10,170,6,55,29.04
2019-12-16T06:52:00,0,,-0.02,80,30.15,FEW:02 26 OVC:08 55,29.05,10,0,0,55,29.05
2019-12-16T07:00:00,,,-0.02,80,30.15,26,29.04,9.94,0,0,55,29.04
2019-12-16T07:52:00,,,,80,30.15,,,9,140,5,54,
2019-12-16T08:52:00,,,,77,30.16,,,10,160,9,55,
2019-12-16T09:52:00,0,,-0.01,67,30.16,FEW:02 50 BKN:07 70 BKN:07 250,29.07,10,VRB,9,59,29.07
2019-12-16T10:52:00,0,,,65,30.14,FEW:02 40 CT:04 50 BKN:07 70,29.05,10,190,7,62,29.05
2019-12-16T11:52:00,0,,,61,30.1,FEW:02 40 BKN:07 60 BKN:07 250,29.01,10,180,16,66,29.01
2019-12-16T12:52:00,0,,0.09,55,30.06,BKN:07 40 BKN:07 70 BKN:07 250,28.97,10,180,13,68,28.97
2019-12-16T13:00:00,,,0.09,55,30.06,41,28.96,9.94,180,13,68,28.96
2019-12-16T13:52:00,0,,,55,30.04,FEW:02 40 CT:04 70 BKN:07 250,28.95,10,190,10,69,28.95
2019-12-16T14:52:00,0,,,55,30,FEW:02 40 FEW:02 70 BKN:07 250,28.91,10,180,10,70,28.91
2019-12-16T15:52:00,0,,0.06,57,29.99,BKN:07 40 BKN:07 70 OVC:08 250,28.91,10,180,8,69,28.91
2019-12-16T16:52:00,T,,,63,29.99,BKN:07 40 BKN:07 50 OVC:08 70,28.91,10,190,6,68,28.91
2019-12-16T17:52:00,T,,,68,30.01,FEW:02 32 BKN:07 40 OVC:08 70,28.92,10,220,5,66,28.92
2019-12-16T18:52:00,T,-RA:02 |RA |RA,-0.01,78,30.01,FEW:02 20 BKN:07 45 OVC:08 70,28.91,10,0,0,64,28.91
2019-12-16T19:00:00,,||RA,0.01,78,30.01,26,28.9,9.94,0,0,64,28.9
2019-12-16T19:52:00,T,-RA:02 |RA |RA,,84,30,FEW:02 18 BKN:07 32 OVC:08 60,28.91,7,160,7,63,28.91
2019-12-16T20:52:00,0,,,90,29.99,FEW:02 60 BKN:07 200 OVC:08 250,28.9,10,0,0,61,28.9
2019-12-16T21:52:00,0,,0.03,90,29.97,BKN:07 35 OVC:08 200,28.88,10,130,3,61,28.88
2019-12-16T22:52:00,0,,,87,29.94,FEW:02 30 BKN:07 150 OVC:08 200,28.85,10,170,9,61,28.85
2019-12-16T23:52:00,0,,,81,29.92,FEW:02 30 CT:04 60 BKN:07 150,28.84,10,170,10,63,28.84
2019-12-16T23:59:00,,,,,,,,,,,,
2019-12-17T00:31:00,,,,86,,BKN:07 12 BKN:07 60 OVC:08 200,28.82,10,170,7,62,28.82
2019-12-17T00:52:00,0,,0.08,86,29.88,FEW:02 12 CT:04 60 OVC:08 150,28.81,10,170,6,62,28.81
2019-12-17T01:00:00,,,0.08,86,29.88,15,28.8,9.94,170,6,62,28.8
2019-12-17T01:24:00,,,,87,,BKN:07 11 BKN:07 50 BKN:07 150,28.8,10,170,7,63,28.8
2019-12-17T01:45:00,,,,87,,CT:04 13 BKN:07 38 BKN:07 90,28.8,10,180,11,63,28.8
2019-12-17T01:52:00,0,,,84,29.87,CT:04 13 BKN:07 38 BKN:07 90,28.8,10,180,9,64,28.8
2019-12-17T01:57:00,,VCT:7 ||,,84,,BKN:07 13 BKN:07 39 OVC:08 90,28.8,10,180,11,64,28.8
2019-12-17T02:02:00,T,T:7 -RA:02 |RA T T |RA,,84,,BKN:07 13 BKN:07 39 OVC:08 90,28.82,6,230,10,64,28.82
2019-12-17T02:10:00,0.03,T:7 RA:02 BR:1 |RA T |RA,,87,,BKN:07 11 BKN:07 18 OVC:08 38,28.82,3,220,14,64,28.82
2019-12-17T02:22:00,0.09,-RA:02 BR:1 |RA |RA,,87,,CT:04 9 OVC:08 16,28.82,4,220,10,64,28.82
2019-12-17T02:43:00,0.09,,,90,,FEW:02 9 BKN:07 75 OVC:08 110,28.82,9,220,10,63,28.82
2019-12-17T02:52:00,0.09,-RA:02 |RA |RA,,90,29.88,FEW:02 9 CT:04 16 OVC:08 110,28.82,9,220,9,63,28.82
2019-12-17T03:05:00,T,-RA:02 |RA |RA,,90,,BKN:07 14 BKN:07 55 OVC:08 110,28.81,10,230,8,63,28.81
2019-12-17T03:17:00,T,,,90,,CT:04 12 OVC:08 95,28.81,10,220,8,63,28.81
2019-12-17T03:28:00,0.01,-RA:02 |RA |RA,,90,,BKN:07 12 BKN:07 42 OVC:08 95,28.8,8,220,7,63,28.8
2019-12-17T03:45:00,0.01,,,90,,BKN:07 8 BKN:07 46 OVC:08 95,28.8,7,210,9,63,28.8
2019-12-17T03:52:00,0.01,,0.01,90,29.87,BKN:07 8 BKN:07 15 OVC:08 95,28.8,7,210,8,63,28.8
2019-12-17T04:16:00,,,,90,,CT:04 8 BKN:07 15 OVC:08 80,28.8,7,220,7,62,28.8
2019-12-17T04:30:00,0.02,RA:02 BR:1 |RA |RA,,90,,CT:04 6 CT:04 15 OVC:08 70,28.81,4,200,10,62,28.81
2019-12-17T04:52:00,0.07,-RA:02 BR:1 |RA |RA,,90,29.86,CT:04 6 BKN:07 47 OVC:08 90,28.79,6,190,9,62,28.79
2019-12-17T05:52:00,0.02,|RA |RA,,93,29.84,FEW:02 5 CT:04 47 BKN:07 110,28.76,6,190,7,61,28.76
2019-12-17T06:17:00,T,,,93,,BKN:07 8 BKN:07 16 OVC:08 110,28.78,7,200,11,61,28.78
2019-12-17T06:39:00,T,|RA |RA,,93,,CT:04 8 CT:04 16 BKN:07 38,28.78,7,220,10,61,28.78
2019-12-17T06:52:00,T,-RA:02 |RA |RA,0.02,93,29.85,CT:04 8 BKN:07 43 OVC:08 100,28.78,7,200,9,61,28.78
2019-12-17T07:00:00,,||RA,0.02,93,29.85,8,28.77,6.84,200,9,61,28.77
2019-12-17T07:52:00,0.07,-RA:02 BR:1 |RA |RA,,93,29.84,CT:04 6 BKN:07 75 OVC:08 90,28.76,6,190,8,61,28.76
2019-12-17T08:36:00,0.05,-RA:02 BR:1 |RA |RA,,93,,BKN:07 6 BKN:07 65 OVC:08 85,28.77,6,200,7,61,28.77
2019-12-17T08:52:00,0.04,-RA:02 BR:1 |RA |RA,,93,29.84,BKN:07 6 BKN:07 45 OVC:08 60,28.76,6,210,7,61,28.76
2019-12-17T09:52:00,0.01,-RA:02 |RA |RA,0.01,90,29.84,BKN:07 5 BKN:07 10 OVC:08 40,28.77,9,210,7,62,28.77
2019-12-17T10:33:00,T,-DZ:01 BR:1 |DZ |DZ,,90,,BKN:07 6 BKN:07 12 OVC:08 30,28.76,3,230,7,62,28.76
2019-12-17T10:48:00,0.01,-RA:02 BR:1 |RA |RA,,88,,BKN:07 6 BKN:07 10 OVC:08 30,28.76,2,330,17,61,28.76
2019-12-17T10:52:00,0.01,-RA:02 BR:1 |RA |RA,,90,29.85,BKN:07 6 BKN:07 12 OVC:08 30,28.77,2,310,21,58,28.77
2019-12-17T11:01:00,T,-RA:02 BR:1 |RA |RA,,90,,BKN:07 6 BKN:07 10 OVC:08 30,28.77,2,310,18,56,28.77
2019-12-17T11:52:00,0.01,-DZ:01 BR:1 |DZ |DZ,,89,29.86,BKN:07 6 BKN:07 10 OVC:08 20,28.78,3,300,15,53,28.78
2019-12-17T12:52:00,T,,-0.01,86,29.86,FEW:02 8 BKN:07 12 OVC:08 30,28.77,8,310,18,50,28.77
2019-12-17T12:56:00,,,,86,,BKN:07 8 BKN:07 12 OVC:08 30,28.78,8,300,17,50,28.78
2019-12-17T13:00:00,,,0.01,86,29.86,8,28.76,7.46,310,18,50,28.76
2019-12-17T13:52:00,0,,,86,29.87,BKN:07 8 BKN:07 10 OVC:08 30,28.78,9,300,20,48,28.78
2019-12-17T14:52:00,0,,,83,29.89,BKN:07 9 BKN:07 15 OVC:08 30,28.8,10,320,18,46,28.8
2019-12-17T15:03:00,,,,79,,BKN:07 10 BKN:07 20 OVC:08 30,28.8,10,300,22,46,28.8
2019-12-17T15:52:00,0,,-0.04,76,29.91,BKN:07 12 BKN:07 20 OVC:08 40,28.82,10,320,20,44,28.82
2019-12-17T16:52:00,0,,,76,29.93,BKN:07 14 BKN:07 20 OVC:08 30,28.84,10,310,18,43,28.84
2019-12-17T17:50:00,,,,71,,BKN:07 17 OVC:08 30,28.87,10,300,18,43,28.87
2019-12-17T17:52:00,0,,,73,29.96,BKN:07 17 OVC:08 30,28.87,10,310,17,42,28.87
2019-12-17T18:52:00,0,,-0.06,71,29.97,OVC:08 22,28.87,10,320,17,42,28.87
2019-12-17T19:00:00,,,-0.06,71,29.97,26,28.87,9.94,320,17,42,28.87
2019-12-17T19:52:00,0,,,70,30,OVC:08 22,28.9,10,310,18,41,28.9
2019-12-17T20:52:00,0,,,65,30.02,BKN:07 25 BKN:07 250,28.92,10,330,15,41,28.92
2019-12-17T21:52:00,0,,-0.05,68,30.02,BKN:07 25 BKN:07 250,28.92,10,330,17,40,28.92
2019-12-17T22:52:00,0,,,68,30.03,BKN:07 25 BKN:07 250,28.92,10,330,17,40,28.92
2019-12-17T23:50:00,,,,65,,FEW:02 25 CT:04 250,28.92,10,320,17,39,28.92
2019-12-17T23:52:00,0,,,68,30.03,FEW:02 25 CT:04 250,28.92,10,330,14,38,28.92
2019-12-17T23:59:00,,,,,,,,,,,,
2019-12-18T00:52:00,0,,-0.01,64,30.04,FEW:02 25 FEW:02 250,28.93,10,330,20,36,28.93
2019-12-18T01:00:00,,,-0.01,64,30.04,26,28.92,9.94,330,20,36,28.92
2019-12-18T01:52:00,0,,,67,30.06,FEW:02 250,28.94,10,330,18,34,28.94
2019-12-18T02:52:00,0,,,67,30.07,FEW:02 250,28.96,10,330,15,34,28.96
2019-12-18T03:52:00,0,,-0.04,70,30.09,FEW:02 250,28.97,10,330,18,33,28.97
2019-12-18T04:52:00,0,,,70,30.11,FEW:02 250,28.99,10,330,16,33,28.99
2019-12-18T05:52:00,0,,,69,30.14,CLR:00,29.01,10,VRB,20,32,29.01
2019-12-18T06:52:00,0,,-0.08,69,30.18,CLR:00,29.05,10,330,11,32,29.05
2019-12-18T07:00:00,,,-0.08,69,30.18,,29.04,9.94,330,11,32,29.04
2019-12-18T07:52:00,0,,,72,30.21,FEW:02 200,29.09,10,330,13,31,29.09
2019-12-18T08:52:00,0,,,70,30.24,FEW:02 200,29.12,10,330,11,33,29.12
2019-12-18T09:52:00,0,,-0.09,57,30.27,CLR:00,29.14,10,350,14,37,29.14
2019-12-18T10:52:00,0,,,47,30.27,CLR:00,29.15,10,10,13,40,29.15
2019-12-18T11:52:00,0,,,42,30.26,CLR:00,29.14,10,360,11,43,29.14
2019-12-18T12:52:00,0,,0.02,37,30.24,CLR:00,29.12,10,340,11,45,29.12
2019-12-18T13:00:00,,,0.02,37,30.24,,29.11,9.94,340,11,45,29.11
2019-12-18T13:52:00,0,,,36,30.22,CLR:00,29.1,10,310,17,47,29.1
2019-12-18T14:52:00,0,,,34,30.21,CLR:00,29.09,10,340,14,47,29.09
2019-12-18T15:52:00,0,,0.01,31,30.22,CLR:00,29.11,10,340,17,47,29.11
2019-12-18T16:52:00,0,,,32,30.23,CLR:00,29.12,10,330,15,46,29.12
2019-12-18T17:52:00,0,,,37,30.25,CLR:00,29.13,10,330,15,43,29.13
2019-12-18T18:52:00,0,,-0.04,43,30.27,CLR:00,29.15,10,330,8,41,29.15
2019-12-18T19:00:00,,,-0.04,43,30.27,,29.14,9.94,330,8,41,29.14
2019-12-18T19:52:00,0,,,48,30.28,CLR:00,29.15,10,320,7,39,29.15
2019-12-18T20:52:00,0,,,48,30.29,CLR:00,29.16,10,320,8,38,29.16
2019-12-18T21:52:00,0,,-0.03,50,30.3,CLR:00,29.18,10,320,9,37,29.18
2019-12-18T22:52:00,0,,,50,30.3,CLR:00,29.18,10,320,8,36,29.18
2019-12-18T23:52:00,0,,,50,30.29,CLR:00,29.16,10,330,9,36,29.16
2019-12-18T23:59:00,,,,,,,,,,,,
2019-12-19T00:52:00,0,,0.01,56,30.29,CLR:00,29.16,10,320,6,34,29.16
2019-12-19T01:00:00,,,0.01,56,30.29,,29.16,9.94,320,6,34,29.16
2019-12-19T01:52:00,0,,,58,30.29,CLR:00,29.18,10,310,7,33,29.18
2019-12-19T02:52:00,0,,,61,30.31,CLR:00,29.18,10,310,8,33,29.18
2019-12-19T03:52:00,0,,-0.03,69,30.32,CLR:00,29.19,10,320,11,32,29.19
2019-12-19T04:52:00,0,,,72,30.33,CLR:00,29.21,10,330,10,31,29.21
2019-12-19T05:52:00,0,,,75,30.35,CLR:00,29.21,10,330,9,30,29.21
2019-12-19T06:52:00,0,,-0.04,78,30.37,CLR:00,29.24,10,340,7,29,29.24
2019-12-19T07:00:00,,,-0.04,78,30.37,,29.23,9.94,340,7,29,29.23
2019-12-19T07:52:00,0,,,78,30.4,CLR:00,29.27,10,330,7,29,29.27
2019-12-19T08:52:00,0,,,73,30.43,CLR:00,29.29,10,340,7,32,29.29
2019-12-19T09:52:00,0,,-0.08,57,30.45,CLR:00,29.32,10,50,7,38,29.32
2019-12-19T10:52:00,0,,,49,30.45,CLR:00,29.32,10,90,6,42,29.32
2019-12-19T11:52:00,0,,,42,30.43,CLR:00,29.3,10,VRB,5,46,29.3
2019-12-19T12:52:00,0,,0.05,37,30.4,CLR:00,29.27,10,80,6,48,29.27
2019-12-19T13:00:00,,,0.05,37,30.4,,29.26,9.94,80,6,48,29.26
2019-12-19T13:52:00,0,,,35,30.37,CLR:00,29.25,10,0,0,50,29.25
2019-12-19T14:52:00,0,,,32,30.38,FEW:02 250,29.25,10,0,0,51,29.25
2019-12-19T15:52:00,0,,0.01,30,30.38,FEW:02 250,29.26,10,150,3,52,29.26
2019-12-19T16:52:00,0,,,32,30.4,FEW:02 250,29.27,10,150,5,51,29.27
2019-12-19T17:52:00,0,,,41,30.41,CLR:00,29.28,10,140,3,47,29.28
2019-12-19T18:52:00,0,,-0.03,42,30.42,CLR:00,29.29,10,0,0,46,29.29
2019-12-19T19:00:00,,,-0.03,42,30.42,,29.28,9.94,0,0,46,29.28
2019-12-19T19:52:00,0,,,46,30.44,CLR:00,29.31,10,100,3,45,29.31
2019-12-19T20:52:00,0,,,49,30.45,CLR:00,29.32,10,90,5,43,29.32
2019-12-19T21:52:00,0,,-0.03,51,30.45,CLR:00,29.32,10,0,0,42,29.32
2019-12-19T22:52:00,0,,,53,30.45,CLR:00,29.33,10,120,3,41,29.33
2019-12-19T23:52:00,0,,,57,30.46,CLR:00,29.33,10,0,0,39,29.33
2019-12-19T23:59:00,,,,,,,,,,,,
2019-12-20T00:52:00,0,,0,60,30.45,CLR:00,29.32,10,100,5,38,29.32
2019-12-20T01:00:00,,,0,60,30.45,,29.31,9.94,100,5,38,29.31
2019-12-20T01:52:00,0,,,59,30.47,CLR:00,29.34,10,80,5,37,29.34
2019-12-20T02:52:00,0,,,59,30.47,CLR:00,29.35,10,100,3,37,29.35
2019-12-20T03:52:00,0,,-0.02,67,30.47,FEW:02 12 FEW:02 250,29.34,10,90,6,35,29.34
2019-12-20T04:52:00,0,,,62,30.47,FEW:02 250,29.35,10,90,3,36,29.35
2019-12-20T05:52:00,0,,,67,30.49,FEW:02 250,29.36,10,70,7,34,29.36
2019-12-20T06:52:00,0,,-0.02,67,30.5,FEW:02 200 CT:04 250,29.37,10,70,7,34,29.37
2019-12-20T07:00:00,,,-0.02,67,30.5,,29.36,9.94,70,7,34,29.36
2019-12-20T07:52:00,0,,,64,30.5,CT:04 200 CT:04 250,29.37,10,80,9,35,29.37
2019-12-20T08:52:00,0,,,59,30.51,CT:04 200 BKN:07 250,29.38,10,80,10,37,29.38
2019-12-20T09:52:00,0,,-0.03,51,30.52,BKN:07 250,29.39,10,90,7,41,29.39
2019-12-20T10:52:00,0,,,44,30.52,BKN:07 250,29.4,10,80,9,46,29.4
2019-12-20T11:52:00,0,,,38,30.49,BKN:07 250,29.37,10,80,10,50,29.37
2019-12-20T12:52:00,0,,0.04,31,30.48,BKN:07 250,29.36,10,100,6,52,29.36
2019-12-20T13:00:00,,,0.04,31,30.48,,29.35,9.94,100,6,52,29.35
2019-12-20T13:52:00,0,,,28,30.45,BKN:07 250,29.32,10,80,7,55,29.32
2019-12-20T14:52:00,0,,,23,30.43,FEW:02 200 BKN:07 250,29.31,10,90,5,55,29.31
2019-12-20T15:52:00,0,,0.05,24,30.43,FEW:02 200 BKN:07 250,29.31,10,90,7,55,29.31
2019-12-20T16:52:00,0,,,28,30.43,FEW:02 200 OVC:08 250,29.31,10,100,7,53,29.31
2019-12-20T17:52:00,0,,,32,30.44,CT:04 200 OVC:08 250,29.31,10,100,6,50,29.31
2019-12-20T18:52:00,0,,-0.02,36,30.45,BKN:07 200 OVC:08 250,29.33,10,90,8,49,29.33
2019-12-20T19:00:00,,,-0.02,36,30.45,,29.32,9.94,90,8,49,29.32
2019-12-20T19:52:00,0,,,32,30.46,BKN:07 200 OVC:08 250,29.34,10,110,7,50,29.34
2019-12-20T20:52:00,0,,,35,30.48,BKN:07 200 OVC:08 250,29.36,10,100,8,49,29.36
2019-12-20T21:52:00,0,,-0.04,44,30.5,BKN:07 200 OVC:08 250,29.37,10,90,7,46,29.37
2019-12-20T22:52:00,0,,,46,30.48,BKN:07 200 OVC:08 250,29.36,10,100,8,46,29.36
2019-12-20T23:52:00,0,,,48,30.49,BKN:07 180 OVC:08 250,29.37,10,80,7,45,29.37
2019-12-20T23:59:00,,,,,,,,,,,,
2019-12-21T00:52:00,0,,0.02,49,30.47,FEW:02 50 OVC:08 180,29.35,10,90,9,45,29.35
2019-12-21T01:00:00,,,0.02,49,30.47,57,29.34,9.94,90,9,45,29.34
2019-12-21T01:52:00,0,,,49,30.47,FEW:02 47 BKN:07 180 OVC:08 250,29.35,10,80,9,45,29.35
2019-12-21T02:52:00,0,,,49,30.46,FEW:02 47 CT:04 85 BKN:07 150,29.34,10,90,9,45,29.34
2019-12-21T03:52:00,0,,0.01,46,30.46,BKN:07 46 OVC:08 150,29.35,10,70,10,46,29.35
2019-12-21T04:52:00,0,,,48,30.46,BKN:07 48 OVC:08 150,29.35,10,90,9,45,29.35
2019-12-21T05:52:00,0,,,48,30.47,CT:04 48 BKN:07 60 OVC:08 150,29.35,10,90,8,45,29.35
2019-12-21T06:52:00,0,,-0.02,46,30.49,BKN:07 48 BKN:07 60 OVC:08 150,29.37,10,70,10,46,29.37
2019-12-21T07:00:00,,,-0.02,46,30.49,41,29.36,9.94,70,10,46,29.36
2019-12-21T07:52:00,0,,,46,30.49,OVC:08 50,29.37,10,70,8,46,29.37
2019-12-21T08:52:00,T,-RA:02 |RA |RA,,54,30.49,CT:04 60 OVC:08 75,29.37,10,80,10,45,29.37
2019-12-21T09:52:00,T,,0,56,30.5,OVC:08 65,29.37,10,70,11,46,29.37
2019-12-21T10:52:00,T,,,54,30.49,OVC:08 55,29.37,10,60,9,47,29.37
2019-12-21T11:52:00,T,,,52,30.47,FEW:02 42 FEW:02 65 OVC:08 80,29.35,10,70,10,48,29.35
2019-12-21T12:52:00,0,,0.06,44,30.43,OVC:08 60,29.31,10,70,11,51,29.31
2019-12-21T13:00:00,,,0.06,44,30.43,57,29.3,9.94,70,11,51,29.3
2019-12-21T13:52:00,T,-RA:02 |RA |RA,,44,30.41,OVC:08 70,29.29,10,70,10,51,29.29
2019-12-21T14:52:00,T,,,46,30.39,OVC:08 70,29.27,10,80,11,51,29.27
